aX	aY	aZ	gX	gY	gZ	
-1.5714	0.8680	1.9187	-419.4336	-67.3218	-200.0732
-1.6002	0.9105	2.0170	-296.8140	-17.2119	-140.9302
-1.3112	0.9243	1.9729	-182.8613	34.0576	-76.5991
-0.9613	0.7990	1.8241	-84.7168	77.9419	-11.7187
-0.6840	0.5908	1.6178	-6.7749	98.2056	42.4194
-0.4572	0.3954	1.3705	48.7061	97.1680	77.3315
-0.2649	0.2523	1.1503	83.4351	83.9233	94.1772
-0.1479	0.1194	0.9749	100.0366	61.4624	99.1821
-0.1133	-0.0012	0.8517	103.1494	37.6587	95.1538
-0.1268	-0.0983	0.7684	97.0459	18.6157	84.7168
-0.1571	-0.1909	0.7086	86.5479	4.2114	72.2656
-0.1958	-0.2987	0.6675	73.9746	-4.2114	57.2510
-0.2596	-0.3729	0.6686	60.6079	-9.3994	40.0391
-0.3544	-0.4491	0.7020	50.4150	-14.2822	26.4282
-0.5157	-0.5042	0.7875	48.4009	-17.7002	17.0288
-0.6283	-0.5728	0.8260	58.1665	-18.6768	15.8081
-0.6700	-0.6487	0.7959	76.7822	-14.8315	23.8647
-0.6866	-0.7115	0.7312	99.9756	-7.2021	36.5601
-0.6631	-0.7433	0.6484	121.1548	0.8545	51.0254
-0.6228	-0.7585	0.5989	136.6577	7.9346	65.3687
-0.6034	-0.7717	0.5962	149.3530	14.4043	76.6602
-0.5596	-0.7662	0.5283	160.6445	25.6348	84.7778
-0.4561	-0.7808	0.4854	166.9312	35.9497	91.0645
-0.4347	-0.8104	0.4475	168.5181	41.8701	95.0317
-0.4373	-0.7589	0.5708	162.2925	44.4336	97.1680
-0.4227	-0.8055	0.5103	165.2832	44.4336	97.2900
-0.4025	-0.8063	0.4374	174.4995	44.9219	102.3560
-0.3424	-0.8018	0.3776	179.9316	54.4434	107.3608
-0.3160	-0.8281	0.3369	186.7676	64.3311	109.5581
-0.2484	-0.8499	0.2856	194.2749	72.5098	110.2295
-0.1786	-0.8853	0.2319	201.1719	80.8105	108.0933
-0.1263	-0.9141	0.1793	206.2988	88.3179	103.7598
-0.0691	-0.9349	0.1335	208.0688	92.7734	98.5107
-0.0065	-0.9524	0.1022	206.7261	93.3838	93.0786
0.0585	-0.9738	0.0641	204.2847	88.9893	87.4634
0.0585	-0.9987	0.0239	200.1953	77.5757	82.1533
0.0211	-1.0209	-0.0175	194.8242	61.7676	77.5146
-0.0122	-1.0178	-0.0626	189.6973	48.8892	74.2188
-0.0548	-1.0033	-0.0917	186.0962	41.9922	71.4722
-0.0750	-1.0068	-0.1146	187.3169	41.0156	68.9087
-0.0521	-1.0228	-0.1766	191.5283	45.4712	66.9556
-0.0370	-1.0358	-0.2509	193.6646	51.4526	64.0869
-0.0159	-1.0342	-0.2825	193.0542	56.2134	60.1807
0.0206	-1.0349	-0.3101	189.4531	59.2041	56.7627
0.0425	-1.0298	-0.3289	183.1665	59.2041	54.0161
0.0558	-1.0223	-0.3611	175.4150	57.4951	51.3306
0.0579	-1.0342	-0.3746	165.3442	53.7720	49.4385
0.0452	-1.0553	-0.3966	152.4048	50.5981	47.6074
0.0332	-1.0643	-0.3909	138.0615	48.8892	44.7388
0.0273	-1.0448	-0.4225	124.3896	47.1191	41.8091
0.0226	-0.9972	-0.4062	115.6616	45.4712	39.1846
0.0176	-0.9384	-0.3549	115.7837	46.3257	37.0483
0.0168	-0.9113	-0.3435	124.9390	49.3774	37.3535
0.0299	-0.9336	-0.4187	136.0474	51.8799	39.1235
0.0731	-0.9707	-0.5299	139.5874	52.4902	40.3442
0.1348	-1.0070	-0.6873	131.8359	51.8188	40.5273
0.1644	-1.1312	-1.0258	109.2529	51.6357	36.4990
0.2742	-1.3113	-1.3092	52.1851	56.2134	27.0996
0.3491	-1.3474	-1.2446	-43.2129	56.2134	14.9536
0.3492	-1.2637	-1.1245	-135.7422	43.4570	-8.4839
0.3081	-1.1853	-1.1085	-206.7261	19.2261	-39.1235
0.2480	-1.1288	-1.2578	-267.5171	-10.2539	-64.6973
0.1979	-1.1035	-1.4160	-326.9653	-51.0254	-79.4067
0.2611	-1.0660	-1.5403	-390.0757	-97.7173	-86.4868
0.4265	-1.0928	-1.7284	-455.3223	-141.4795	-95.8252
0.5776	-1.0947	-1.8048	-522.2168	-193.6035	-112.1826
0.6365	-0.9622	-1.7725	-581.1157	-245.4834	-142.5781
0.4553	-0.6774	-1.5408	-625.0000	-292.0532	-190.8569
0.1743	-0.3719	-1.2039	-650.3296	-329.9561	-248.9624
-0.0619	-0.0427	-0.9528	-649.5361	-350.7690	-304.3823
-0.6040	0.3615	-0.2837	-631.4087	-342.4072	-338.1348
-1.2169	0.6880	0.6045	-602.6611	-293.3960	-328.1860
-1.6437	0.7520	1.3992	-535.4004	-213.6230	-295.5322
-1.6880	0.7709	1.8572	-435.5469	-123.6572	-255.5542
-1.5171	0.7498	2.0076	-319.3970	-44.6167	-202.3926
-1.3528	0.7715	2.0386	-206.7261	12.6953	-141.1743
-1.1534	0.7361	1.9648	-106.0181	48.5840	-78.1860
-0.9081	0.6322	1.7675	-21.9116	68.0542	-17.3340
-0.6779	0.4712	1.5135	41.1987	68.4814	31.5552
-0.5144	0.3135	1.2826	84.1064	55.1758	62.5610
-0.4242	0.1599	1.0659	109.4971	42.9077	79.6509
-0.3635	-0.0117	0.8871	119.1406	31.6162	88.9893
-0.3138	-0.1617	0.7656	117.2485	21.5454	90.9424
-0.3129	-0.2889	0.7076	108.6426	11.1084	86.3647
-0.3484	-0.3975	0.6810	98.0225	0.6104	78.6743
-0.4021	-0.4823	0.6774	89.7827	-8.1787	71.0449
-0.5020	-0.5800	0.6702	87.1582	-13.6108	65.0635
-0.5389	-0.6721	0.6346	90.8203	-13.3057	61.8896
-0.6398	-0.7306	0.6721	99.4873	-11.5356	66.1621
-0.7340	-0.7961	0.6879	116.2720	-0.1221	66.5283
-0.6643	-0.7996	0.6504	135.9253	15.9302	67.5659
-0.5677	-0.8022	0.5905	152.9541	28.8086	79.4678
-0.4983	-0.7947	0.5381	165.4663	41.0767	91.9800
-0.4363	-0.8217	0.4908	173.2178	49.1943	99.3042
-0.3542	-0.8019	0.5262	173.5229	55.9692	101.0742
-0.2385	-0.8201	0.4606	174.7437	60.1807	99.8535
-0.2031	-0.8260	0.4176	173.5229	57.7393	99.4873
-0.1874	-0.8365	0.3829	169.1284	54.5654	96.6187
-0.2120	-0.8517	0.3533	166.4429	50.2930	93.2617
-0.2804	-0.8680	0.3251	167.2363	46.8140	91.9800
-0.2391	-0.8807	0.2841	171.4478	51.0864	93.2617
-0.1913	-0.8947	0.2495	177.9175	62.0117	93.8721
-0.1674	-0.9222	0.2200	185.3638	74.2188	91.9189
-0.1331	-0.9288	0.2034	192.3218	86.7310	87.2803
-0.0671	-0.9653	0.1552	197.9370	97.5342	80.9326
0.0184	-0.9882	0.0955	199.9512	102.4170	74.7681
0.0814	-0.9939	0.0636	196.4722	99.0601	68.2373
0.1118	-1.0006	0.0299	190.4907	89.1724	60.9741
0.1152	-1.0081	-0.0179	182.5562	75.3784	55.1758
0.1007	-1.0020	-0.0505	173.0347	59.6924	50.5981
0.0698	-1.0004	-0.0732	164.1846	47.0581	46.6919
0.0378	-1.0099	-0.0731	157.2266	38.6963	43.6401
0.0170	-1.0251	-0.0813	151.6724	33.9966	41.3818
0.0033	-1.0243	-0.1229	146.7285	33.1421	39.9780
-0.0300	-1.0374	-0.1666	140.7471	33.7524	39.0625
-0.0270	-1.0259	-0.1879	134.5215	37.5977	39.4287
0.0057	-1.0077	-0.1870	129.1504	43.1519	41.3208
0.0371	-1.0095	-0.2004	125.4272	45.8374	43.7012
0.0608	-1.0098	-0.2040	122.8027	45.7764	44.3726
0.0717	-1.0106	-0.1960	120.1782	43.4570	45.2271
0.0773	-1.0254	-0.2089	117.3096	39.4897	45.8984
0.0618	-1.0255	-0.2382	113.5254	32.8979	45.2271
0.0496	-0.9904	-0.2256	111.1450	28.0151	42.5415
0.0630	-0.9547	-0.2246	113.6475	25.2075	40.2222
0.0786	-0.9441	-0.2679	120.3003	21.1182	38.6963
0.0701	-0.9406	-0.3248	128.0518	15.9302	37.0483
0.0592	-0.9242	-0.3641	135.0098	13.7939	36.3770
0.0867	-0.9032	-0.3986	141.4795	13.8550	36.9873
0.1580	-0.9070	-0.4839	147.7051	12.9395	37.6587
0.2811	-0.9962	-0.6442	148.0103	8.9722	34.1797
0.2755	-1.0936	-0.7281	131.4087	1.4038	21.0571
0.1714	-1.1051	-0.8872	101.1353	-0.1831	1.5259
0.1621	-1.1820	-1.3075	60.6079	5.9204	-18.7988
0.2191	-1.3225	-1.6512	-15.0757	20.1416	-37.4756
0.2974	-1.3903	-1.6022	-125.9766	45.5322	-63.0493
0.3967	-1.3463	-1.3962	-239.1357	68.2983	-96.4966
0.4836	-1.2252	-1.3199	-330.9326	66.5283	-122.7417
0.4044	-1.0631	-1.4780	-409.2407	24.5361	-131.4697
0.3230	-0.8877	-1.6135	-480.6519	-39.0625	-138.7939
0.4271	-0.8497	-1.6182	-539.5508	-94.4214	-162.5977
0.5978	-0.8169	-1.5288	-581.6040	-151.3672	-189.8804
0.5487	-0.7322	-1.4745	-613.2202	-213.5010	-217.1631
0.1655	-0.6002	-1.2241	-634.8267	-257.4463	-254.3335
-0.3070	-0.4183	-0.8362	-639.4043	-273.4985	-296.3257
-0.4974	-0.3325	-0.5630	-633.2397	-270.9351	-313.5986
-0.5990	-0.0057	-0.1260	-636.2305	-246.8872	-301.1475
-0.8514	0.2983	0.4427	-609.4971	-207.9468	-286.4380
-1.1544	0.5488	0.9880	-556.0303	-161.8042	-257.8735
-1.6958	0.9843	1.6821	-474.2432	-116.7603	-212.3413
-1.9607	1.1774	2.1619	-359.7412	-70.5566	-157.1045
-1.5924	1.0626	2.3118	-216.9189	-3.2349	-94.9707
-1.2126	0.9233	2.1877	-78.9795	61.5845	-29.4189
-0.9349	0.6663	1.8604	33.0811	90.2100	28.6255
-0.6135	0.3907	1.4932	109.3140	87.2192	73.1201
-0.3352	0.1705	1.1647	152.9541	66.8335	100.4028
-0.2068	0.0289	0.9154	171.5698	46.3867	113.3423
-0.1843	-0.0944	0.7223	170.2881	28.8696	120.6055
-0.1520	-0.2111	0.5986	154.5410	10.9863	122.6807
-0.1458	-0.3025	0.5231	129.8218	-6.7139	115.7837
-0.2041	-0.3768	0.5016	101.8066	-21.2402	99.7314
-0.3069	-0.4286	0.5125	76.1108	-31.0669	81.6650
-0.4434	-0.4747	0.5669	57.9834	-37.7808	65.6128
-0.5854	-0.5377	0.6224	51.0864	-41.1377	52.4902
-0.6787	-0.5764	0.6736	54.9316	-38.9404	45.8374
-0.7186	-0.6395	0.7238	69.6411	-31.1279	48.8281
-0.7250	-0.6914	0.7030	91.9189	-11.6577	45.2271
-0.6707	-0.7523	0.6721	111.9385	2.8687	48.7671
-0.5961	-0.7782	0.6368	126.0986	12.5732	61.4014
-0.5162	-0.7867	0.6099	135.2539	19.0430	74.5239
-0.4801	-0.7806	0.5791	141.3574	22.0947	83.9233
-0.4197	-0.7687	0.5441	145.1416	23.6816	90.3931
-0.3596	-0.7716	0.5149	147.8271	25.0854	94.7876
-0.3501	-0.7977	0.4801	150.1465	26.4282	97.3511
-0.3578	-0.8221	0.4459	151.9165	28.3203	98.3276
-0.3000	-0.7684	0.5396	152.4048	33.8745	97.2290
-0.2422	-0.8456	0.4016	167.9077	42.1143	93.0176
-0.2466	-0.8662	0.3315	183.3496	46.8140	92.1021
-0.1970	-0.9097	0.2592	192.4438	50.6592	91.1255
-0.1270	-0.9609	0.1798	198.3032	56.7017	88.2568
-0.0769	-0.9867	0.1229	198.7915	62.8052	84.9609
-0.0541	-1.0007	0.0903	193.7866	67.0776	80.7495
-0.0283	-1.0137	0.0724	185.9131	69.8242	75.0122
-0.0166	-1.0251	0.0548	177.7954	69.2139	69.3970
0.0065	-1.0349	0.0370	170.3491	64.3921	64.6973
0.0294	-1.0441	-0.0005	162.2314	56.7627	60.8521
-0.0148	-1.0477	-0.0402	152.5269	47.9126	56.8848
-0.0588	-1.0465	-0.0493	143.1274	39.2456	53.1006
-0.0656	-1.0360	-0.0460	135.9253	34.7290	50.8423
-0.0763	-1.0348	-0.0482	131.8359	34.1797	49.8657
-0.0623	-1.0303	-0.0443	130.0659	34.4849	49.7437
-0.0361	-1.0227	-0.0471	130.9814	33.5083	49.6826
-0.0488	-1.0221	-0.0736	132.4463	31.8604	48.8892
-0.0913	-1.0208	-0.1107	132.2632	29.4800	47.9736
-0.0812	-1.0033	-0.1169	131.6528	27.2217	48.4619
-0.0662	-0.9851	-0.1343	133.4839	27.4048	50.2319
-0.0603	-0.9791	-0.1354	137.4512	28.1982	52.1851
-0.0527	-0.9735	-0.1290	144.2261	28.7476	53.7109
-0.0419	-0.9684	-0.1387	153.2593	29.9683	55.2979
-0.0216	-0.9729	-0.2003	161.8042	31.7993	56.1523
0.0122	-0.9803	-0.2656	166.1377	32.1655	55.8472
0.0585	-0.9614	-0.3175	166.3208	29.3579	54.3213
0.1224	-0.9313	-0.3497	165.7715	24.9634	54.0161
0.1527	-0.9365	-0.3765	165.6494	16.2964	54.3823
0.1445	-0.9495	-0.4120	163.8184	5.3711	54.4434
0.1071	-0.9288	-0.4486	159.3018	-5.0049	54.3213
0.0410	-0.9060	-0.4714	155.3345	-10.9253	54.6265
-0.0111	-0.8981	-0.4827	152.8320	-8.4229	54.7485
-0.0271	-0.8866	-0.5114	150.9399	3.8452	53.2837
-0.0244	-0.8870	-0.6021	150.6348	23.1934	49.8657
0.0209	-0.9501	-0.7743	145.0195	44.4336	43.8232
0.0948	-1.0587	-1.0132	123.2910	68.1152	36.0107
0.2444	-1.1663	-1.2249	74.8291	91.7969	27.9541
0.4274	-1.2225	-1.2831	-1.0376	102.4780	20.3247
0.5326	-1.3099	-1.3588	-89.5996	94.3604	7.8735
0.5078	-1.3097	-1.2759	-185.4858	75.1343	-12.6343
0.4805	-1.1887	-1.3092	-271.4844	47.3633	-41.3818
0.4696	-1.1165	-1.4541	-338.6841	0.6104	-73.5474
0.4285	-1.0771	-1.6683	-399.2310	-56.1523	-105.2856
0.4924	-0.9988	-1.7892	-459.8389	-98.6938	-137.6343
0.5913	-0.9160	-1.7670	-520.3247	-134.2773	-171.4478
0.6039	-0.8033	-1.6389	-571.5332	-168.9453	-208.2520
0.4801	-0.6173	-1.4191	-611.1450	-204.9561	-244.5679
0.2239	-0.4442	-1.0685	-632.5684	-240.5396	-278.2593
-0.0226	-0.2897	-0.7657	-633.2397	-268.4326	-307.3730
-0.2538	-0.2081	-0.4387	-615.0513	-283.2642	-325.6226
-0.5200	-0.0370	-0.1129	-599.4873	-270.1416	-332.3975
-0.8756	0.2375	0.3146	-574.7070	-227.6001	-332.5195
-1.1851	0.5472	0.9315	-528.7476	-181.1523	-315.3687
-1.6215	0.7268	1.5620	-451.7212	-133.7891	-272.4609
-1.9379	0.7949	2.0115	-339.5386	-72.5098	-219.6655
-1.7958	0.8622	2.1115	-209.1064	3.3569	-152.4048
-1.3389	0.7947	2.0090	-84.2285	69.7021	-74.5239
-0.9492	0.5645	1.7795	17.8833	101.3794	-2.0752
-0.6958	0.3367	1.4769	92.2241	97.3511	50.5981
-0.5233	0.1716	1.1669	138.8550	71.9604	84.7168
-0.3948	0.0441	0.9073	161.4380	39.1846	106.8726
-0.3137	-0.0837	0.6904	165.8325	13.7939	120.3003
-0.2976	-0.2103	0.5353	155.8228	-2.9907	126.4038
-0.3125	-0.3110	0.4496	135.8032	-13.9771	124.4507
-0.3341	-0.3910	0.4067	111.2671	-20.1416	112.6099
-0.3347	-0.4562	0.4169	87.0361	-20.7520	95.3979
-0.4193	-0.5247	0.4946	67.9321	-20.8740	80.6885
-0.5468	-0.6139	0.5319	59.3872	-15.8691	61.4624
-0.6077	-0.6865	0.5618	58.4106	-11.2305	42.9688
-0.6255	-0.7631	0.5892	64.5752	-7.8735	34.7900
-0.6311	-0.8301	0.5836	76.7212	-3.0518	36.8652
-0.6118	-0.8766	0.5636	90.2710	1.7700	47.5464
-0.5756	-0.9019	0.5574	102.8442	5.4932	61.0352
-0.5348	-0.9100	0.5709	114.5630	7.8125	72.5708
-0.5012	-0.9061	0.5454	125.4272	8.6670	82.9468
-0.4556	-0.8871	0.5034	133.2397	10.3149	92.5903
-0.4119	-0.8617	0.4619	138.3667	12.7563	100.3418
-0.3883	-0.8652	0.4528	140.9912	15.8081	105.9570
-0.3522	-0.8220	0.4729	140.1367	20.0806	107.6660
-0.3660	-0.8218	0.4457	146.1182	22.5220	107.1167
-0.4180	-0.8175	0.4169	155.3345	26.1841	108.2153
-0.3600	-0.8282	0.3580	167.8467	38.3911	109.3140
-0.2655	-0.8477	0.2821	181.2134	55.2368	108.0933
-0.1953	-0.8693	0.1973	192.2607	72.1436	105.8960
-0.0946	-0.9078	0.1257	198.3032	83.8013	102.2949
-0.0021	-0.9402	0.0703	198.3032	89.1113	95.8862
0.0383	-0.9757	0.0320	193.8477	88.3179	87.7686
0.0448	-1.0046	-0.0067	185.7910	80.7495	80.2002
0.0450	-1.0182	-0.0370	175.1709	69.7021	72.5708
0.0481	-1.0348	-0.0565	164.3677	58.3496	64.8804
0.0408	-1.0458	-0.0774	154.4800	47.3633	58.7158
-0.0122	-1.0468	-0.1053	146.4844	38.8184	52.6123
-0.0671	-1.0388	-0.1354	139.5264	33.6304	47.7905
-0.1309	-1.0271	-0.1547	133.1177	33.6914	44.9219
-0.1063	-1.0117	-0.1492	129.6997	41.8701	43.7622
-0.0317	-1.0065	-0.1548	129.5166	52.3682	44.2505
0.0117	-1.0232	-0.1747	130.0049	57.9224	45.7153
0.0314	-1.0333	-0.2006	129.2114	56.8848	45.8984
0.0277	-1.0293	-0.2167	126.5869	51.5137	44.6777
-0.0073	-1.0198	-0.2319	123.9014	45.5322	43.1519
-0.0717	-1.0038	-0.2446	121.8262	40.4053	42.6025
-0.0756	-0.9805	-0.2491	122.9858	39.0015	43.7012
-0.0876	-0.9476	-0.2625	128.1738	42.7246	46.8140
-0.1016	-0.9218	-0.2787	137.2681	51.2085	51.0864
-0.1019	-0.8810	-0.2975	149.6582	64.2090	55.8472
-0.0996	-0.8381	-0.2994	164.7949	79.9561	60.8521
-0.0114	-0.7760	-0.2720	186.2793	99.4873	65.6738
0.0726	-0.7117	-0.2319	216.7358	119.4458	69.4580
0.1206	-0.7137	-0.2839	248.5962	131.8970	72.6929
0.1394	-0.6781	-0.2639	274.5972	137.2681	77.5757
0.1503	-0.6021	-0.3083	305.1147	142.7612	81.3599
0.1644	-0.6129	-0.4475	330.9326	140.3198	82.5806
0.2213	-0.6659	-0.6285	341.8579	127.4414	81.7261
0.2894	-0.7679	-0.8900	333.8013	111.5112	77.8198
0.3728	-1.0309	-1.4120	298.8281	97.9614	68.4814
0.5409	-1.4362	-1.9484	213.8062	89.9048	50.2319
0.5884	-1.7313	-1.9325	62.8052	79.4678	26.4893
0.3464	-1.6123	-1.5403	-106.5063	54.6265	-3.4790
0.1544	-1.2258	-1.4357	-230.9570	23.1934	-59.9365
0.0215	-0.9103	-1.8107	-320.7397	-28.0151	-107.1777
0.0042	-0.7327	-1.9470	-399.4141	-84.8389	-117.1265
0.1614	-0.6877	-2.0040	-463.3789	-114.6240	-118.7134
0.3809	-0.7843	-2.1658	-519.1650	-129.0894	-128.3569
0.5592	-0.7833	-2.0854	-577.5146	-161.8042	-138.4888
0.5505	-0.6090	-1.9343	-625.4272	-214.2334	-158.6914
0.3531	-0.4412	-1.7091	-655.4565	-258.7891	-207.5195
0.1239	-0.3154	-1.4312	-672.6074	-291.7480	-250.7324
-0.1091	-0.1692	-1.0909	-683.1055	-312.9883	-275.3906
-0.2745	0.0425	-0.6128	-681.1523	-317.9932	-294.1895
-0.4425	0.1190	-0.3367	-652.6489	-309.5703	-308.6548
-0.8485	0.3336	0.0942	-625.9155	-283.6304	-312.9883
-1.2340	0.5939	0.5721	-586.1206	-232.1777	-306.7017
-1.5222	0.7706	1.1874	-520.8740	-173.6450	-286.4380
-1.7462	0.7726	1.6530	-425.7202	-115.7227	-249.8169
-1.8137	0.8032	1.8931	-310.5469	-50.7813	-197.9370
-1.6288	0.8206	1.9265	-192.2607	10.9863	-131.9580
-1.3047	0.7646	1.8350	-86.1206	58.0444	-60.3027
-1.0372	0.5934	1.7048	2.2583	76.0498	6.5308
-0.8577	0.3600	1.5050	74.0967	72.5708	57.8613
-0.6945	0.1621	1.2407	127.9297	59.9976	92.9565
-0.5275	0.0167	0.9890	162.3535	47.0581	116.9434
-0.4136	-0.1132	0.7828	179.7485	35.8887	131.1035
-0.3577	-0.2631	0.6232	184.0820	28.0762	135.3760
-0.3350	-0.3976	0.5254	178.7720	22.5830	130.1880
-0.3224	-0.5060	0.4709	168.0908	14.5264	119.0186
-0.3519	-0.6051	0.4532	155.5786	5.2490	106.2622
-0.4568	-0.6974	0.4352	145.5688	-1.4038	94.8486
-0.5122	-0.7765	0.4166	140.0757	-3.7231	87.0361
-0.5466	-0.8357	0.3907	141.2354	-0.4272	83.3740
-0.5447	-0.8965	0.3641	147.7051	6.3477	83.3130
-0.5194	-0.9624	0.3105	157.5928	14.5874	85.5713
-0.4830	-0.9977	0.2540	164.4287	25.6348	89.3555
-0.5049	-0.9828	0.3530	163.0859	39.2456	93.5059
-0.3363	-0.9980	0.2802	163.6963	52.3071	95.8862
-0.2941	-0.9840	0.2240	168.6401	56.2744	102.1118
-0.3003	-0.9631	0.2100	167.2363	57.3120	106.9336
-0.2072	-0.9467	0.2106	166.3208	57.4341	109.3750
-0.1854	-0.9344	0.2120	166.9312	57.8613	109.9243
-0.2579	-0.9349	0.2207	170.1050	60.7910	108.3374
-0.2258	-0.9429	0.1907	177.0630	67.5659	104.7974
-0.1584	-0.9371	0.1362	186.2793	77.8809	98.4497
-0.1146	-0.9692	0.0573	194.8242	89.5996	89.4165
-0.0499	-0.9954	-0.0404	198.9746	99.4263	79.6509
-0.0028	-1.0056	-0.0991	196.1060	103.3936	70.3125
0.0273	-1.0179	-0.1204	190.6128	103.3936	61.9507
0.0533	-1.0386	-0.1383	184.1431	100.1587	56.8237
0.0419	-1.0558	-0.1700	176.8799	92.8345	55.2979
0.0265	-1.0542	-0.1921	168.2129	82.0923	55.6641
0.0411	-1.0364	-0.2052	160.7056	72.0215	56.6406
0.0580	-1.0461	-0.2440	154.7852	63.5376	58.0444
0.0134	-1.0509	-0.2891	147.0947	54.2603	57.9224
-0.0107	-1.0416	-0.3046	138.1836	47.6685	55.2979
0.0182	-1.0313	-0.3068	130.0659	44.6777	52.6733
0.0238	-1.0321	-0.3099	123.2300	43.5181	50.3540
-0.0192	-1.0227	-0.3102	116.9434	41.1987	47.5464
-0.0326	-1.0090	-0.2932	111.8164	38.2080	45.7153
0.0128	-0.9972	-0.2997	109.6802	38.7573	45.8374
0.0391	-0.9836	-0.3408	107.4219	38.4521	46.2646
0.0167	-0.9674	-0.3630	104.6753	34.5459	45.8984
0.0164	-0.9564	-0.3752	103.7598	30.8838	45.2881
0.0198	-0.9648	-0.4310	103.5767	31.0669	43.7622
0.0217	-0.9897	-0.5026	99.9146	35.1563	40.5884
0.0862	-1.0237	-0.6456	89.4775	41.6870	35.9497
0.2251	-1.1251	-0.8271	64.0869	45.8984	28.5034
0.2751	-1.1982	-0.8752	15.9302	45.3491	17.1509
0.2793	-1.2045	-0.8556	-40.5273	42.1753	0.9155
0.2911	-1.1619	-0.8229	-90.8203	31.7383	-18.8599
0.3402	-1.1117	-0.8248	-128.1128	11.4136	-40.5273
0.3700	-1.1226	-0.8663	-162.5977	-16.7236	-59.9976
0.3342	-1.1375	-0.9543	-202.9419	-47.3022	-78.0029
0.2693	-1.1393	-1.0413	-248.5962	-73.1201	-98.8159
0.1858	-1.1259	-1.1561	-299.3774	-92.4072	-123.1079
0.1561	-1.0826	-1.2462	-354.6143	-105.2246	-147.5220
0.2291	-0.9998	-1.2345	-409.5459	-117.7368	-167.9077
0.2469	-0.8835	-1.1240	-460.5103	-141.0522	-183.5327
0.1620	-0.7617	-0.9553	-498.7183	-171.6309	-196.7163
-0.0071	-0.6886	-0.6931	-523.9868	-200.9888	-209.8389
-0.2039	-0.5978	-0.4858	-530.8228	-219.8486	-222.1069
